geography,crime,week_to_date_current,week_to_date_prior,week_to_date_pct_change,twenty_eight_day_current,twenty_eight_day_prior,twenty_eight_day_pct_change,year_to_date_current,year_to_date_prior,year_to_date_pct_change,historical_2_yr_pct,historical_14_yr_pct,historical_31_yr_pct
10th Precinct,Other Sex Crimes,3,0.0,,6,2,200.0,20,14,42.857142857142,5.263157894736,,
10th Precinct,Shooting Vic.,0,0.0,,0,0,,0,1,-100.0,-100.0,-100.0,-100.0
10th Precinct,Shooting Inc.,0,0.0,,0,0,,0,1,-100.0,-100.0,-100.0,-100.0
10th Precinct,Hate Crimes,0,0.0,,1,0,,2,2,0.0,100.0,,
10th Precinct,Traffic Fatalities,0,0.0,,0,0,,0,0,,,,
13th Precinct,Murder,0,0.0,,0,0,,0,0,,-100.0,,-100.0
13th Precinct,Rape,0,1.0,-100.0,2,1,100.0,9,7,28.571428571428,350.0,80.0,125.0
13th Precinct,Robbery,5,10.0,-50.0,12,18,-33.333333333333,41,57,-28.070175438596,-12.765957446808,-29.310344827586,-87.267080745341
13th Precinct,Fel. Assault,12,7.0,71.428571428571,29,25,16.0,94,85,10.588235294117,36.231884057971,168.571428571429,11.904761904761
13th Precinct,Burglary,1,2.0,-50.0,18,17,5.882352941176,118,131,-9.923664122137,76.119402985074,16.831683168316,-78.427787934186
13th Precinct,Gr. Larceny,18,26.0,-30.76923076923,74,90,-17.777777777777,366,356,2.808988764044,11.246200607902,-23.270440251572,-57.540603248259
13th Precinct,G.L.A.,0,2.0,-100.0,1,5,-80.0,7,12,-41.666666666666,-36.363636363636,-30.0,-98.360655737704
13th Precinct,Transit,3,0.0,,6,1,500.0,33,28,17.857142857142,43.478260869565,17.857142857142,
13th Precinct,Housing,0,1.0,-100.0,1,1,0.0,9,9,0.0,200.0,50.0,
13th Precinct,Petit Larceny,74,46.0,60.869565217391,195,170,14.705882352941,989,870,13.67816091954,-5.449330783938,71.403812824956,
13th Precinct,Retail Theft,53,45.0,17.777777777777,151,149,1.342281879194,839,709,18.335684062059,-5.411499436302,,
13th Precinct,Misd. Assault,14,16.0,-12.5,51,40,27.5,179,193,-7.253886010362,-3.243243243243,25.174825174825,
13th Precinct,UCR Rape*,1,1.0,0.0,3,2,50.0,12,11,9.090909090909,200.0,,
13th Precinct,Other Sex Crimes,2,6.0,-66.666666666666,9,14,-35.714285714285,41,40,2.5,-2.380952380952,,
13th Precinct,Shooting Vic.,0,0.0,,0,0,,1,0,,0.0,,-66.666666666666
13th Precinct,Shooting Inc.,0,0.0,,0,0,,1,0,,0.0,,-66.666666666666
13th Precinct,Hate Crimes,0,0.0,,1,1,0.0,3,5,-40.0,-25.0,,
13th Precinct,Traffic Fatalities,0,0.0,,0,0,,0,0,,,,
14th Precinct,Murder,0,0.0,,0,0,,2,0,,0.0,,-66.666666666666
14th Precinct,Rape,0,0.0,,5,2,150.0,9,16,-43.75,-25.0,350.0,12.5
14th Precinct,Robbery,3,7.0,-57.142857142857,9,28,-67.857142857142,75,112,-33.035714285714,-39.516129032258,44.230769230769,-90.853658536585
14th Precinct,Fel. Assault,2,14.0,-85.714285714285,34,48,-29.166666666666,165,199,-17.085427135678,-12.234042553191,142.647058823529,-31.818181818181
14th Precinct,Burglary,4,10.0,-60.0,18,30,-40.0,79,158,-50.0,-42.753623188405,-27.522935779816,-91.093573844419
14th Precinct,Gr. Larceny,40,22.0,81.818181818181,132,97,36.082474226804,567,589,-3.735144312393,-19.801980198019,-24.900662251655,-82.478368355995
14th Precinct,G.L.A.,1,0.0,,4,2,100.0,9,8,12.5,-47.058823529411,12.5,-93.181818181818
14th Precinct,Transit,2,2.0,0.0,12,14,-14.285714285714,62,75,-17.333333333333,-4.615384615384,29.166666666666,
14th Precinct,Housing,0,0.0,,0,0,,0,0,,,,
14th Precinct,Petit Larceny,68,89.0,-23.595505617977,268,304,-11.842105263157,1199,1360,-11.838235294117,-15.265017667844,-22.744845360824,
14th Precinct,Retail Theft,64,69.0,-7.246376811594,224,245,-8.571428571428,999,1189,-15.979814970563,-19.823434991974,,
14th Precinct,Misd. Assault,12,25.0,-52.0,65,78,-16.666666666666,338,360,-6.111111111111,0.895522388059,57.943925233644,
14th Precinct,UCR Rape*,0,0.0,,6,2,200.0,10,17,-41.176470588235,-37.5,,
14th Precinct,Other Sex Crimes,8,9.0,-11.111111111111,18,20,-10.0,67,70,-4.285714285714,-4.285714285714,,
14th Precinct,Shooting Vic.,0,0.0,,0,0,,1,0,,-66.666666666666,-75.0,-85.714285714285
14th Precinct,Shooting Inc.,0,0.0,,0,0,,1,0,,-66.666666666666,-66.666666666666,-83.333333333333
14th Precinct,Hate Crimes,0,0.0,,1,1,0.0,5,5,0.0,-28.571428571428,,
14th Precinct,Traffic Fatalities,0,0.0,,0,0,,0,1,-100.0,,,
17th Precinct,Murder,0,0.0,,0,0,,0,0,,-100.0,,
17th Precinct,Rape,0,0.0,,1,0,,5,1,400.0,25.0,66.666666666666,25.0
17th Precinct,Robbery,1,1.0,0.0,4,4,0.0,12,14,-14.285714285714,-57.142857142857,-45.454545454545,-93.684210526315
17th Precinct,Fel. Assault,1,2.0,-50.0,8,5,60.0,34,20,70.0,-22.727272727272,47.826086956521,-38.181818181818
17th Precinct,Burglary,1,1.0,0.0,4,12,-66.666666666666,17,42,-59.523809523809,-55.263157894736,-58.536585365853,-95.641025641025
17th Precinct,Gr. Larceny,10,17.0,-41.176470588235,38,51,-25.490196078431,169,178,-5.05617977528,-13.775510204081,-26.521739130434,-74.237804878048
17th Precinct,G.L.A.,0,1.0,-100.0,1,3,-66.666666666666,11,8,37.5,37.5,120.0,-95.111111111111
17th Precinct,Transit,0,4.0,-100.0,0,4,-100.0,10,8,25.0,-50.0,-28.571428571428,
17th Precinct,Housing,0,0.0,,0,0,,0,0,,,,
17th Precinct,Petit Larceny,18,14.0,28.571428571428,65,83,-21.686746987951,236,334,-29.341317365269,-27.384615384615,11.320754716981,
17th Precinct,Retail Theft,12,9.0,33.333333333333,49,61,-19.672131147541,176,246,-28.455284552845,-35.294117647058,,
17th Precinct,Misd. Assault,2,7.0,-71.428571428571,12,22,-45.454545454545,56,60,-6.666666666666,-21.12676056338,-25.333333333333,
17th Precinct,UCR Rape*,0,0.0,,1,0,,6,1,500.0,20.0,,
17th Precinct,Other Sex Crimes,0,3.0,-100.0,2,11,-81.818181818181,12,17,-29.411764705882,-40.0,,
17th Precinct,Shooting Vic.,0,0.0,,0,0,,0,0,,,,-100.0
17th Precinct,Shooting Inc.,0,0.0,,0,0,,0,0,,,,-100.0
17th Precinct,Hate Crimes,0,0.0,,0,1,-100.0,3,5,-40.0,-25.0,,
17th Precinct,Traffic Fatalities,0,0.0,,0,0,,2,1,100.0,,,
18th Precinct,Murder,0,0.0,,1,0,,1,0,,0.0,-66.666666666666,-85.714285714285
18th Precinct,Rape,1,1.0,0.0,2,4,-50.0,6,14,-57.142857142857,100.0,-25.0,-50.0
18th Precinct,Robbery,6,8.0,-25.0,18,20,-10.0,68,79,-13.924050632911,4.615384615384,70.0,-84.259259259259
18th Precinct,Fel. Assault,6,13.0,-53.846153846153,22,34,-35.294117647058,111,116,-4.310344827586,29.06976744186,152.272727272727,-34.319526627218
18th Precinct,Burglary,3,4.0,-25.0,10,14,-28.571428571428,50,64,-21.875,-21.875,-21.875,-93.112947658402
18th Precinct,Gr. Larceny,28,38.0,-26.315789473684,107,128,-16.40625,547,607,-9.88467874794,-7.130730050933,6.62768031189,-76.733304976605
18th Precinct,G.L.A.,0,3.0,-100.0,2,4,-50.0,11,22,-50.0,-21.428571428571,-15.384615384615,-93.75
18th Precinct,Transit,2,3.0,-33.333333333333,6,6,0.0,23,28,-17.857142857142,-23.333333333333,9.523809523809,
18th Precinct,Housing,0,0.0,,0,0,,1,2,-50.0,0.0,,
18th Precinct,Petit Larceny,54,45.0,20.0,200,192,4.166666666666,840,863,-2.665121668597,-8.695652173913,47.887323943662,
18th Precinct,Retail Theft,36,41.0,-12.195121951219,164,167,-1.796407185628,759,827,-8.222490931076,-17.768147345612,,
18th Precinct,Misd. Assault,17,18.0,-5.555555555555,77,57,35.087719298245,275,226,21.681415929203,26.146788990825,66.666666666666,
18th Precinct,UCR Rape*,1,1.0,0.0,2,4,-50.0,6,15,-60.0,0.0,,
18th Precinct,Other Sex Crimes,3,2.0,50.0,9,11,-18.181818181818,33,44,-25.0,26.923076923076,,
18th Precinct,Shooting Vic.,0,1.0,-100.0,0,1,-100.0,0,1,-100.0,-100.0,-100.0,-100.0
18th Precinct,Shooting Inc.,0,1.0,-100.0,0,1,-100.0,0,1,-100.0,-100.0,-100.0,-100.0
18th Precinct,Hate Crimes,0,1.0,-100.0,0,2,-100.0,5,8,-37.5,25.0,,
18th Precinct,Traffic Fatalities,0,0.0,,0,0,,0,3,-100.0,,,
19th Precinct,Murder,0,0.0,,0,0,,1,0,,0.0,0.0,-66.666666666666
19th Precinct,Rape,2,0.0,,4,0,,8,4,100.0,60.0,60.0,14.285714285714
19th Precinct,Robbery,4,5.0,-20.0,15,15,0.0,42,62,-32.258064516129,-34.375,-8.695652173913,-91.120507399577
19th Precinct,Fel. Assault,4,6.0,-33.333333333333,16,20,-20.0,67,65,3.076923076923,24.074074074074,116.129032258065,-28.723404255319
19th Precinct,Burglary,5,2.0,150.0,15,27,-44.444444444444,61,106,-42.452830188679,-25.609756097561,-35.78947368421,-93.419633225458
19th Precinct,Gr. Larceny,27,39.0,-30.76923076923,115,146,-21.232876712328,472,522,-9.578544061302,-6.719367588932,14.563106796116,-62.746645619573
19th Precinct,G.L.A.,1,0.0,,2,3,-33.333333333333,17,15,13.333333333333,-15.0,-10.526315789473,-98.591549295774
19th Precinct,Transit,2,0.0,,4,0,,16,11,45.454545454545,14.285714285714,77.777777777777,
19th Precinct,Housing,1,1.0,0.0,2,4,-50.0,7,14,-50.0,-12.5,-36.363636363636,
19th Precinct,Petit Larceny,45,47.0,-4.255319148936,180,189,-4.761904761904,793,1059,-25.118035882908,-17.136886102403,53.980582524271,
19th Precinct,Retail Theft,47,44.0,6.818181818181,148,169,-12.426035502958,602,914,-34.135667396061,-27.990430622009,,
19th Precinct,Misd. Assault,6,11.0,-45.454545454545,21,36,-41.666666666666,104,105,-0.95238095238,-7.142857142857,-11.111111111111,
19th Precinct,UCR Rape*,2,0.0,,4,1,300.0,8,7,14.285714285714,60.0,,
19th Precinct,Other Sex Crimes,2,0.0,,7,2,250.0,24,25,-4.0,-47.826086956521,,
19th Precinct,Shooting Vic.,0,0.0,,1,0,,1,0,,0.0,-50.0,-50.0
19th Precinct,Shooting Inc.,0,0.0,,1,0,,1,0,,0.0,-50.0,-50.0
19th Precinct,Hate Crimes,0,1.0,-100.0,0,1,-100.0,3,8,-62.5,-75.0,,
19th Precinct,Traffic Fatalities,0,0.0,,0,0,,1,2,-50.0,0.0,,
20th Precinct,Murder,0,0.0,,0,0,,0,0,,,-100.0,-100.0
20th Precinct,Rape,0,0.0,,0,1,-100.0,2,4,-50.0,0.0,-33.333333333333,-75.0
20th Precinct,Robbery,2,2.0,0.0,5,7,-28.571428571428,23,27,-14.814814814814,-28.125,-20.689655172413,-88.324873096446
20th Precinct,Fel. Assault,4,3.0,33.333333333333,9,9,0.0,42,25,68.0,20.0,68.0,40.0
20th Precinct,Burglary,2,4.0,-50.0,8,7,14.285714285714,52,54,-3.703703703703,-8.771929824561,26.829268292682,-80.524344569288
20th Precinct,Gr. Larceny,17,14.0,21.428571428571,58,59,-1.694915254237,252,227,11.01321585903,3.27868852459,10.526315789473,-62.331838565022
20th Precinct,G.L.A.,0,3.0,-100.0,0,6,-100.0,12,13,-7.692307692307,-7.692307692307,33.333333333333,-97.073170731707
20th Precinct,Transit,0,0.0,,0,2,-100.0,1,7,-85.714285714285,-92.307692307692,-90.0,
20th Precinct,Housing,1,0.0,,2,3,-33.333333333333,6,12,-50.0,-60.0,-33.333333333333,
20th Precinct,Petit Larceny,20,38.0,-47.368421052631,98,114,-14.035087719298,410,431,-4.872389791183,3.015075376884,29.746835443038,
20th Precinct,Retail Theft,13,17.0,-23.529411764705,60,73,-17.808219178082,290,335,-13.432835820895,-7.348242811501,,
20th Precinct,Misd. Assault,5,6.0,-16.666666666666,18,18,0.0,81,73,10.958904109589,17.391304347826,-7.954545454545,
20th Precinct,UCR Rape*,0,1.0,-100.0,0,2,-100.0,2,7,-71.428571428571,-33.333333333333,,
20th Precinct,Other Sex Crimes,1,1.0,0.0,2,3,-33.333333333333,13,12,8.333333333333,116.666666666667,,
20th Precinct,Shooting Vic.,0,0.0,,0,0,,1,0,,,,0.0
20th Precinct,Shooting Inc.,0,0.0,,0,0,,1,0,,,,0.0
20th Precinct,Hate Crimes,0,0.0,,0,0,,7,3,133.333333333333,250.0,,
20th Precinct,Traffic Fatalities,1,0.0,,1,1,0.0,1,1,0.0,0.0,,
23rd Precinct,Murder,0,0.0,,0,0,,0,1,-100.0,-100.0,-100.0,-100.0
23rd Precinct,Rape,0,1.0,-100.0,0,1,-100.0,4,7,-42.857142857142,33.333333333333,33.333333333333,-83.333333333333
23rd Precinct,Robbery,1,7.0,-85.714285714285,12,13,-7.692307692307,50,77,-35.064935064935,-30.555555555555,-39.759036144578,-81.2734082397
23rd Precinct,Fel. Assault,7,8.0,-12.5,28,30,-6.666666666666,110,155,-29.032258064516,-25.675675675675,80.327868852459,-41.798941798941
23rd Precinct,Burglary,0,2.0,-100.0,6,13,-53.846153846153,24,44,-45.454545454545,-63.636363636363,33.333333333333,-82.481751824817
23rd Precinct,Gr. Larceny,8,9.0,-11.111111111111,25,27,-7.407407407407,133,132,0.757575757575,8.130081300813,92.753623188405,-33.165829145728
23rd Precinct,G.L.A.,0,1.0,-100.0,3,8,-62.5,13,24,-45.833333333333,-35.0,0.0,-89.344262295082
23rd Precinct,Transit,0,0.0,,0,0,,3,1,200.0,0.0,200.0,
23rd Precinct,Housing,6,7.0,-14.285714285714,28,29,-3.448275862068,114,143,-20.27972027972,-10.23622047244,70.149253731343,
23rd Precinct,Petit Larceny,21,16.0,31.25,84,83,1.204819277108,326,364,-10.43956043956,21.189591078066,67.179487179487,
23rd Precinct,Retail Theft,7,4.0,75.0,21,28,-25.0,97,125,-22.4,94.0,,
23rd Precinct,Misd. Assault,5,15.0,-66.666666666666,42,42,0.0,188,176,6.818181818181,-20.675105485232,-14.932126696832,
23rd Precinct,UCR Rape*,0,1.0,-100.0,0,1,-100.0,4,8,-50.0,-33.333333333333,,
23rd Precinct,Other Sex Crimes,1,0.0,,5,5,0.0,20,16,25.0,11.111111111111,,
23rd Precinct,Shooting Vic.,0,0.0,,2,0,,3,3,0.0,0.0,-78.571428571428,-91.428571428571
23rd Precinct,Shooting Inc.,0,0.0,,1,0,,2,3,-33.333333333333,0.0,-83.333333333333,-93.75
23rd Precinct,Hate Crimes,0,0.0,,0,1,-100.0,0,1,-100.0,,,
23rd Precinct,Traffic Fatalities,0,0.0,,0,0,,0,0,,-100.0,,
24th Precinct,Murder,0,0.0,,1,1,0.0,1,1,0.0,,0.0,-87.5
24th Precinct,Rape,0,1.0,-100.0,1,1,0.0,4,9,-55.555555555555,-33.333333333333,33.333333333333,-60.0
24th Precinct,Robbery,2,1.0,100.0,4,5,-20.0,32,35,-8.571428571428,-40.74074074074,-56.164383561643,-88.278388278388
24th Precinct,Fel. Assault,2,3.0,-33.333333333333,12,13,-7.692307692307,52,60,-13.333333333333,15.555555555555,44.444444444444,-60.60606060606
24th Precinct,Burglary,4,3.0,33.333333333333,11,15,-26.666666666666,71,67,5.970149253731,61.363636363636,69.047619047619,-80.758807588075
24th Precinct,Gr. Larceny,4,11.0,-63.636363636363,31,41,-24.390243902439,153,161,-4.968944099378,0.657894736842,-11.560693641618,-53.915662650602
24th Precinct,G.L.A.,1,0.0,,8,1,700.0,25,11,127.272727272727,25.0,92.307692307692,-92.283950617283
24th Precinct,Transit,0,1.0,-100.0,0,5,-100.0,8,16,-50.0,-27.272727272727,-27.272727272727,
24th Precinct,Housing,2,1.0,100.0,9,7,28.571428571428,25,46,-45.652173913043,-10.714285714285,-26.470588235294,
24th Precinct,Petit Larceny,40,32.0,25.0,149,128,16.40625,531,601,-11.647254575707,32.089552238806,66.457680250783,
24th Precinct,Retail Theft,27,20.0,35.0,103,85,21.176470588235,296,417,-29.016786570743,14.285714285714,,
24th Precinct,Misd. Assault,6,8.0,-25.0,30,22,36.363636363636,114,102,11.764705882352,34.117647058823,22.58064516129,
24th Precinct,UCR Rape*,0,1.0,-100.0,1,1,0.0,4,9,-55.555555555555,-55.555555555555,,
24th Precinct,Other Sex Crimes,2,1.0,100.0,8,4,100.0,24,21,14.285714285714,84.615384615384,,
24th Precinct,Shooting Vic.,0,0.0,,2,0,,3,2,50.0,,,-76.923076923076
24th Precinct,Shooting Inc.,0,0.0,,2,0,,3,1,200.0,,,-76.923076923076
24th Precinct,Hate Crimes,0,0.0,,4,0,,8,4,100.0,-27.272727272727,,
24th Precinct,Traffic Fatalities,0,0.0,,0,0,,0,0,,,,
25th Precinct,Murder,0,0.0,,0,0,,0,0,,-100.0,-100.0,-100.0
25th Precinct,Rape,1,0.0,,2,1,100.0,8,7,14.285714285714,100.0,14.285714285714,0.0
25th Precinct,Robbery,3,6.0,-50.0,10,16,-37.5,40,66,-39.393939393939,-50.0,-43.661971830985,-84.555984555984
25th Precinct,Fel. Assault,8,8.0,0.0,27,29,-6.896551724137,101,101,0.0,-34.415584415584,29.487179487179,-46.842105263157
25th Precinct,Burglary,3,3.0,0.0,12,17,-29.411764705882,36,47,-23.404255319148,20.0,0.0,-78.313253012048
25th Precinct,Gr. Larceny,9,8.0,12.5,36,31,16.129032258064,107,134,-20.149253731343,-39.54802259887,72.58064516129,7.0
25th Precinct,G.L.A.,0,3.0,-100.0,2,12,-83.333333333333,12,27,-55.555555555555,-73.333333333333,-20.0,-88.118811881188
25th Precinct,Transit,0,0.0,,1,0,,6,7,-14.285714285714,-40.0,-62.5,
25th Precinct,Housing,3,4.0,-25.0,12,14,-14.285714285714,40,55,-27.272727272727,-34.426229508196,53.846153846153,
25th Precinct,Petit Larceny,13,24.0,-45.833333333333,74,63,17.460317460317,246,264,-6.818181818181,-21.153846153846,-23.125,
25th Precinct,Retail Theft,3,7.0,-57.142857142857,12,20,-40.0,50,75,-33.333333333333,-36.708860759493,,
25th Precinct,Misd. Assault,6,12.0,-50.0,44,51,-13.725490196078,186,212,-12.264150943396,-23.140495867768,32.857142857142,
25th Precinct,UCR Rape*,1,0.0,,3,1,200.0,11,8,37.5,83.333333333333,,
25th Precinct,Other Sex Crimes,1,0.0,,4,10,-60.0,23,20,15.0,27.777777777777,,
25th Precinct,Shooting Vic.,1,0.0,,1,1,0.0,6,4,50.0,20.0,-33.333333333333,-60.0
25th Precinct,Shooting Inc.,1,0.0,,1,1,0.0,5,4,25.0,25.0,-37.5,-66.666666666666
25th Precinct,Hate Crimes,0,0.0,,0,0,,1,0,,-50.0,,
25th Precinct,Traffic Fatalities,0,0.0,,0,0,,0,1,-100.0,,,
26th Precinct,Murder,0,0.0,,0,1,-100.0,0,1,-100.0,,-100.0,-100.0
26th Precinct,Rape,0,0.0,,0,1,-100.0,7,8,-12.5,75.0,75.0,-12.5
26th Precinct,Robbery,2,0.0,,5,4,25.0,21,34,-38.235294117647,-57.142857142857,-61.111111111111,-91.286307053941
26th Precinct,Fel. Assault,4,2.0,100.0,17,11,54.545454545454,49,46,6.521739130434,-16.949152542372,44.117647058823,-44.943820224719
26th Precinct,Burglary,0,0.0,,3,2,50.0,17,22,-22.727272727272,-10.526315789473,-39.285714285714,-92.165898617511
26th Precinct,Gr. Larceny,5,12.0,-58.333333333333,26,36,-27.777777777777,94,113,-16.814159292035,-26.5625,16.049382716049,-59.482758620689
26th Precinct,G.L.A.,0,1.0,-100.0,4,4,0.0,11,16,-31.25,10.0,120.0,-92.307692307692
26th Precinct,Transit,1,0.0,,3,1,200.0,8,8,0.0,60.0,60.0,
26th Precinct,Housing,4,3.0,33.333333333333,7,9,-22.222222222222,33,41,-19.512195121951,-31.25,10.0,
26th Precinct,Petit Larceny,14,12.0,16.666666666666,45,40,12.5,144,159,-9.43396226415,14.285714285714,-11.111111111111,
26th Precinct,Retail Theft,2,1.0,100.0,7,8,-12.5,23,26,-11.538461538461,9.523809523809,,
26th Precinct,Misd. Assault,4,7.0,-42.857142857142,14,24,-41.666666666666,79,90,-12.222222222222,-15.95744680851,-11.235955056179,
26th Precinct,UCR Rape*,0,0.0,,0,1,-100.0,7,10,-30.0,16.666666666666,,
26th Precinct,Other Sex Crimes,1,0.0,,3,2,50.0,17,8,112.5,112.5,,
26th Precinct,Shooting Vic.,0,0.0,,1,1,0.0,2,1,100.0,100.0,-50.0,-60.0
26th Precinct,Shooting Inc.,0,0.0,,1,1,0.0,2,1,100.0,100.0,-50.0,-60.0
26th Precinct,Hate Crimes,0,0.0,,2,1,100.0,7,4,75.0,75.0,,
26th Precinct,Traffic Fatalities,0,0.0,,0,0,,0,0,,,,
28th Precinct,Murder,0,0.0,,0,2,-100.0,2,3,-33.333333333333,0.0,0.0,-83.333333333333
28th Precinct,Rape,0,0.0,,2,0,,7,4,75.0,75.0,133.333333333333,-30.0
28th Precinct,Robbery,2,2.0,0.0,5,10,-50.0,36,44,-18.181818181818,-45.454545454545,-47.826086956521,-86.259541984732
28th Precinct,Fel. Assault,3,8.0,-62.5,19,26,-26.923076923076,87,85,2.35294117647,-3.333333333333,40.322580645161,-56.281407035175
28th Precinct,Burglary,1,1.0,0.0,8,3,166.666666666667,30,26,15.384615384615,-11.764705882352,-25.0,-89.966555183946
28th Precinct,Gr. Larceny,8,3.0,166.666666666667,24,26,-7.692307692307,110,101,8.910891089108,-36.781609195402,15.78947368421,-21.428571428571
28th Precinct,G.L.A.,0,0.0,,1,1,0.0,8,10,-20.0,-46.666666666666,33.333333333333,-85.454545454545
28th Precinct,Transit,1,0.0,,4,2,100.0,14,6,133.333333333333,100.0,100.0,
28th Precinct,Housing,1,1.0,0.0,4,3,33.333333333333,32,24,33.333333333333,-3.030303030303,220.0,
28th Precinct,Petit Larceny,17,33.0,-48.484848484848,90,108,-16.666666666666,384,526,-26.996197718631,-9.43396226415,25.901639344262,
28th Precinct,Retail Theft,11,29.0,-62.068965517241,56,83,-32.530120481927,227,366,-37.978142076502,-17.454545454545,,
28th Precinct,Misd. Assault,4,14.0,-71.428571428571,30,38,-21.052631578947,123,151,-18.543046357615,-0.806451612903,-25.0,
28th Precinct,UCR Rape*,0,1.0,-100.0,2,2,0.0,8,6,33.333333333333,33.333333333333,,
28th Precinct,Other Sex Crimes,0,3.0,-100.0,2,6,-66.666666666666,7,16,-56.25,-53.333333333333,,
28th Precinct,Shooting Vic.,0,0.0,,1,2,-50.0,3,3,0.0,-50.0,-62.5,-90.90909090909
28th Precinct,Shooting Inc.,0,0.0,,1,1,0.0,3,2,50.0,-40.0,-62.5,-89.655172413793
28th Precinct,Hate Crimes,0,0.0,,0,0,,0,1,-100.0,,,
28th Precinct,Traffic Fatalities,0,0.0,,0,0,,1,0,,0.0,,
30th Precinct,Murder,0,0.0,,0,0,,0,1,-100.0,-100.0,-100.0,-100.0
30th Precinct,Rape,0,0.0,,1,2,-50.0,5,3,66.666666666666,150.0,-44.444444444444,-78.260869565217
30th Precinct,Robbery,1,3.0,-66.666666666666,5,4,25.0,19,27,-29.629629629629,-56.818181818181,-70.76923076923,-92.338709677419
30th Precinct,Fel. Assault,3,3.0,0.0,20,7,185.714285714286,74,56,32.142857142857,13.846153846153,64.444444444444,-68.376068376068
30th Precinct,Burglary,1,1.0,0.0,8,4,100.0,28,20,40.0,-6.666666666666,-3.448275862068,-89.393939393939
30th Precinct,Gr. Larceny,5,14.0,-64.285714285714,25,29,-13.793103448275,94,116,-18.965517241379,-22.950819672131,91.836734693877,-17.543859649122
30th Precinct,G.L.A.,1,4.0,-75.0,11,9,22.222222222222,20,27,-25.925925925925,-9.090909090909,-9.090909090909,-80.0
30th Precinct,Transit,0,0.0,,2,1,100.0,10,8,25.0,66.666666666666,233.333333333333,
30th Precinct,Housing,0,0.0,,0,1,-100.0,1,2,-50.0,-66.666666666666,-50.0,
30th Precinct,Petit Larceny,14,23.0,-39.130434782608,60,58,3.448275862068,199,252,-21.031746031746,-14.957264957265,91.346153846153,
30th Precinct,Retail Theft,5,4.0,25.0,9,15,-40.0,26,55,-52.727272727272,-44.680851063829,,
30th Precinct,Misd. Assault,4,7.0,-42.857142857142,26,27,-3.703703703703,113,119,-5.042016806722,7.619047619047,-22.602739726027,
30th Precinct,UCR Rape*,0,1.0,-100.0,1,3,-66.666666666666,5,6,-16.666666666666,0.0,,
30th Precinct,Other Sex Crimes,0,0.0,,1,4,-75.0,9,8,12.5,-25.0,,
30th Precinct,Shooting Vic.,0,1.0,-100.0,1,1,0.0,1,2,-50.0,-50.0,-50.0,-97.435897435897
30th Precinct,Shooting Inc.,0,1.0,-100.0,1,1,0.0,1,2,-50.0,-50.0,-50.0,-97.368421052631
30th Precinct,Hate Crimes,0,0.0,,0,0,,0,1,-100.0,-100.0,,
30th Precinct,Traffic Fatalities,0,0.0,,0,0,,1,0,,,,
32nd Precinct,Murder,0,1.0,-100.0,1,2,-50.0,1,5,-80.0,-66.666666666666,0.0,-92.307692307692
32nd Precinct,Rape,0,1.0,-100.0,1,2,-50.0,9,11,-18.181818181818,80.0,-10.0,-68.965517241379
32nd Precinct,Robbery,7,3.0,133.333333333333,22,22,0.0,62,75,-17.333333333333,-15.068493150684,-31.111111111111,-78.546712802768
32nd Precinct,Fel. Assault,8,8.0,0.0,47,39,20.51282051282,165,159,3.77358490566,-5.172413793103,81.318681318681,-43.103448275862
32nd Precinct,Burglary,4,2.0,100.0,9,6,50.0,32,33,-3.030303030303,-37.254901960784,-8.571428571428,-90.123456790123
32nd Precinct,Gr. Larceny,15,10.0,50.0,47,29,62.068965517241,153,136,12.5,34.210526315789,62.765957446808,21.428571428571
32nd Precinct,G.L.A.,5,1.0,400.0,7,4,75.0,27,16,68.75,-10.0,80.0,-72.448979591836
32nd Precinct,Transit,0,0.0,,0,0,,3,4,-25.0,-40.0,-25.0,
32nd Precinct,Housing,4,5.0,-20.0,16,18,-11.111111111111,68,82,-17.073170731707,-26.881720430107,28.301886792452,
32nd Precinct,Petit Larceny,15,25.0,-40.0,70,82,-14.634146341463,306,308,-0.64935064935,6.993006993006,43.661971830985,
32nd Precinct,Retail Theft,3,4.0,-25.0,21,23,-8.695652173913,71,64,10.9375,14.516129032258,,
32nd Precinct,Misd. Assault,10,20.0,-50.0,52,62,-16.129032258064,222,199,11.557788944723,5.714285714285,-19.272727272727,
32nd Precinct,UCR Rape*,0,1.0,-100.0,1,4,-75.0,11,13,-15.384615384615,37.5,,
32nd Precinct,Other Sex Crimes,2,3.0,-33.333333333333,7,5,40.0,29,22,31.818181818181,70.588235294117,,
32nd Precinct,Shooting Vic.,0,1.0,-100.0,2,2,0.0,6,7,-14.285714285714,-25.0,-33.333333333333,-82.35294117647
32nd Precinct,Shooting Inc.,0,1.0,-100.0,2,2,0.0,5,6,-16.666666666666,0.0,-28.571428571428,-83.333333333333
32nd Precinct,Hate Crimes,0,0.0,,2,1,100.0,3,1,200.0,0.0,,
32nd Precinct,Traffic Fatalities,0,0.0,,0,0,,1,1,0.0,0.0,,
33rd Precinct,Murder,0,0.0,,0,1,-100.0,0,1,-100.0,-100.0,-100.0,
33rd Precinct,Rape,0,0.0,,0,2,-100.0,3,6,-50.0,0.0,-40.0,
33rd Precinct,Robbery,2,4.0,-50.0,8,11,-27.272727272727,46,36,27.777777777777,-20.689655172413,-33.333333333333,
